Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2022-01-31,FORCEMOT,EQ,1181.05,1190.0,1216.45,1190.0,1206.8,1207.15,1205.29,24501,2953086275000.0,3064,9978,0.4072
2022-02-01,FORCEMOT,EQ,1207.15,1219.0,1224.4,1190.75,1195.0,1195.45,1203.07,36924,4442204575000.0,4212,17244,0.467
2022-02-02,FORCEMOT,EQ,1195.45,1203.0,1224.0,1193.2,1201.5,1197.85,1205.61,33747,4068588110000.0,3359,17915,0.5309
2022-02-03,FORCEMOT,EQ,1197.85,1207.65,1214.95,1188.0,1190.0,1193.5,1200.84,37783,4537118185000.0,5025,16392,0.4338
2022-02-04,FORCEMOT,EQ,1193.5,1199.8,1208.65,1190.05,1195.0,1192.7,1196.81,26511,3172860235000.0,2969,12042,0.45420000000000005
2022-02-07,FORCEMOT,EQ,1192.7,1194.65,1202.45,1172.4,1179.5,1176.7,1186.36,19276,2286833720000.0,2783,9204,0.47750000000000004
2022-02-08,FORCEMOT,EQ,1176.7,1182.9,1194.35,1165.0,1176.95,1178.95,1179.22,23351,2753588920000.0,2937,10352,0.44329999999999997
2022-02-09,FORCEMOT,EQ,1178.95,1185.0,1195.3,1170.0,1183.6,1185.8,1185.77,18451,2187862800000.0,2702,8544,0.4631
2022-02-10,FORCEMOT,EQ,1185.8,1185.85,1198.75,1179.55,1184.0,1183.0,1186.48,16784,1991383839999.9998,2145,7789,0.46409999999999996
2022-02-11,FORCEMOT,EQ,1183.0,1182.65,1182.65,1155.75,1166.5,1164.25,1167.35,17497,2042507795000.0,2664,8355,0.47750000000000004
2022-02-14,FORCEMOT,EQ,1164.25,1148.0,1148.0,1072.35,1075.0,1077.8,1101.87,57749,6363203260000.0,7242,27592,0.4778
2022-02-15,FORCEMOT,EQ,1077.8,1100.0,1109.0,1072.35,1107.3,1101.6,1090.66,23766,2592052825000.0,3960,8405,0.35369999999999996
2022-02-16,FORCEMOT,EQ,1101.6,1109.9,1139.9,1107.65,1114.3,1115.4,1124.7,30007,3374881850000.0,4923,9049,0.30160000000000003
2022-02-17,FORCEMOT,EQ,1115.4,1124.7,1133.0,1080.0,1093.95,1090.05,1107.61,17393,1926472880000.0,3225,6494,0.37340000000000007
2022-02-18,FORCEMOT,EQ,1090.05,1091.0,1104.05,1089.7,1097.5,1091.8,1096.43,13505,1480729145000.0,2289,5829,0.4316
2022-02-21,FORCEMOT,EQ,1091.8,1076.6,1087.9,1053.15,1068.3,1066.55,1071.58,21378,2290830820000.0,3067,7661,0.35840000000000005
2022-02-22,FORCEMOT,EQ,1066.55,1031.0,1057.0,1014.15,1029.0,1025.6,1029.39,35478,3652077365000.0,4870,15153,0.42710000000000004
2022-02-23,FORCEMOT,EQ,1025.6,1030.1,1090.0,1030.1,1068.3,1062.5,1054.06,20394,2149647620000.0,2999,9091,0.4458
2022-02-24,FORCEMOT,EQ,1062.5,1025.0,1060.0,975.0,975.0,1000.0,1010.12,47627,4810916160000.0,6910,23419,0.4917
2022-02-25,FORCEMOT,EQ,1000.0,1030.0,1054.0,1022.5,1025.0,1027.7,1036.53,18378,1904941775000.0,3221,7141,0.3886
2022-02-28,FORCEMOT,EQ,1027.7,1030.0,1044.0,1000.1,1040.0,1026.5,1019.4,13584,1384755065000.0,2271,5072,0.37340000000000007
2022-03-02,FORCEMOT,EQ,1026.5,1025.0,1030.35,1000.0,1017.8,1014.25,1014.42,26118,2649465200000.0,3607,11852,0.45380000000000004
2022-03-03,FORCEMOT,EQ,1014.25,1023.0,1038.3,1010.0,1020.0,1023.85,1025.24,18066,1852202425000.0,2767,7752,0.4291
2022-03-04,FORCEMOT,EQ,1023.85,1014.5,1036.0,1001.0,1021.25,1021.15,1018.49,24602,2505682695000.0,2938,12490,0.5077
2022-03-07,FORCEMOT,EQ,1021.15,1020.0,1020.0,975.7,984.0,983.45,989.53,31699,3136716830000.0,3940,18147,0.5725
2022-03-08,FORCEMOT,EQ,983.45,981.0,1013.95,970.1,992.2,998.9,987.23,32175,3176400910000.0,3754,12187,0.3788
2022-03-09,FORCEMOT,EQ,998.9,1004.2,1025.0,1001.0,1016.5,1015.05,1013.65,30137,3054842405000.0,3605,13187,0.4376
2022-03-10,FORCEMOT,EQ,1015.05,1039.0,1061.25,1018.25,1033.9,1028.9,1036.67,20664,2142170695000.0,3060,8065,0.39030000000000004
2022-03-11,FORCEMOT,EQ,1028.9,1034.0,1049.95,1025.35,1043.05,1043.7,1035.89,23460,2430199805000.0,3630,8544,0.3642
